Melilla        ,--,SP ,GEML, 35.28,  -2.95
Freetown/Lungi ,--,SL ,GFLL,  8.62, -13.20
Bafata         ,--,GW ,GGBF, 12.17, -14.67
Bissau (CIV/MIL,--,GW ,GGOV, 11.88, -15.65
Agadir         ,--,MC ,GMAA, 30.38,  -9.57
Al Massira MC  ,--,MC ,GMAD, 30.33,  -9.42
Tan-Tan        ,--,MC ,GMAT, 28.45, -11.15
Fes-Sais       ,--,MC ,GMFF, 33.93,  -4.98
Ifrane         ,--,MC ,GMFI, 33.50,  -5.17
Errachidia     ,--,MC ,GMFK, 31.93,  -4.40
Meknes/Bassatin,--,MC ,GMFM, 33.88,  -5.53
Nador          ,--,MC ,GMFN, 35.15,  -2.92
Oujda/Angads   ,--,MC ,GMFO, 34.78,  -1.93
Taza           ,--,MC ,GMFZ, 34.22,  -4.00
Casablanca/Anfa,--,MC ,GMMC, 33.57,  -7.67
Rabat/Sale (RMA,--,MC ,GMME, 34.05,  -6.77
Sidi Ifni      ,--,MC ,GMMF, 29.37, -10.18
Essaouira      ,--,MC ,GMMI, 31.52,  -9.78
Nouasseur/Casab,--,MC ,GMMN, 33.37,  -7.58
Safi           ,--,MC ,GMMS, 32.28,  -9.23
Marrakech/Menar,--,MC ,GMMX, 31.62,  -8.03
Kenitra        ,--,MC ,GMMY, 34.30,  -6.60
Ouarzazate     ,--,MC ,GMMZ, 30.93,  -6.90
Al Hoceima/Cote,--,MC ,GMTA, 35.18,  -3.85
Sania Ramel/Tet,--,MC ,GMTN, 35.58,  -5.33
Tangier/Boukhal,--,MC ,GMTT, 35.73,  -5.90
Ziguinchor     ,--,SG ,GOGG, 12.55, -16.27
Kolda          ,--,SG ,GOGK, 12.88, -14.97
Cap-Skirring   ,--,SG ,GOGS, 12.40, -16.75
Diourbel       ,--,SG ,GOOD, 14.65, -16.23
Linguere       ,--,SG ,GOOG, 15.38, -15.12
Kaolack        ,--,SG ,GOOK, 14.13, -16.07
Dakar/Yoff     ,--,SG ,GOOY, 14.73, -17.50
Matam          ,--,SG ,GOSM, 15.65, -13.25
Podor          ,--,SG ,GOSP, 16.65, -14.97
Saint-Louis    ,--,SG ,GOSS, 16.05, -16.45
Kedougou       ,--,SG ,GOTK, 12.57, -12.22
Tambacounda    ,--,SG ,GOTT, 13.77, -13.68
Aioun El Atrous,--,MT ,GQNA, 16.70,  -9.60
Boutilimit     ,--,MT ,GQNB, 17.53, -14.68
Tidjikja       ,--,MT ,GQND, 18.57, -11.43
Kiffa          ,--,MT ,GQNF, 16.63, -11.40
Nema           ,--,MT ,GQNI, 16.60,  -7.27
Akjoujt        ,--,MT ,GQNJ, 19.75, -14.37
Kaedi          ,--,MT ,GQNK, 16.15, -13.52
Nouakchott     ,--,MT ,GQNN, 18.10, -15.95
Rosso          ,--,MT ,GQNR, 16.50, -15.82
Atar           ,--,MT ,GQPA, 20.52, -13.07
Nouadhibou     ,--,MT ,GQPP, 20.93, -17.03
Bir Moghrein   ,--,MT ,GQPT, 25.23, -11.62
Villa Cisneros ,--,MC ,GSVO, 23.70, -15.87
Conakry/Gbessia,--,GN ,GUCY,  9.57, -13.63
Faranah / Badal,--,GN ,GUFH, 10.03, -10.75
Kindia         ,--,GN ,GUID, 10.05, -12.87
Kissidougou    ,--,GN ,GUKU,  9.18, -10.10
Labe           ,--,GN ,GULB, 11.32, -12.30
Macenta        ,--,GN ,GUMA,  8.53,  -9.47
N'Zerekore     ,--,GN ,GUNZ,  7.73,  -8.83
Boke           ,--,GN ,GUOK, 10.93, -14.32
Siguiri        ,--,GN ,GUSI, 11.43,  -9.17
Kankan         ,--,GN ,GUXD, 10.38,  -9.30
Sal Isl/Amilcar,--,CV ,GVAC, 16.73, -22.95
Addis Ababa/Bol,--,ET ,HAAB,  8.98,  38.80
Agordat        ,--,ET ,HAAG, 15.55,  37.88
Arba Minch     ,--,ET ,HAAM,  6.07,  37.67
Awash          ,--,ET ,HAAW,  8.98,  40.17
Axum           ,--,ET ,HAAX, 14.12,  38.72
Baco / Bako    ,--,ET ,HABC,  5.83,  36.62
Bahar Dar      ,--,ET ,HABD, 11.60,  37.40
Combolcha      ,--,ET ,HADC, 11.08,  39.72
Debremarcos    ,--,ET ,HADM, 10.35,  37.72
Dire Dawa (MIL/,--,ET ,HADR,  9.60,  41.87
Ghinnir / Ginir,--,ET ,HAGH,  7.15,  40.72
Gondar         ,--,ET ,HAGN, 12.53,  37.43
Gode           ,--,ET ,HAGO,  5.10,  44.58
Gore           ,--,ET ,HAGR,  8.17,  35.55
Harar Meda     ,--,ET ,HAHM,  8.73,  39.00
Jiggiga        ,--,ET ,HAJJ,  9.33,  42.72
Jimma          ,--,ET ,HAJM,  7.67,  36.83
Kabre Dare Mili,--,ET ,HAKD,  6.75,  44.28
Awassa         ,--,ET ,HALA,  7.07,  38.50
Makale         ,--,ET ,HAMK, 13.50,  39.48
Masslo / Meslo ,--,ET ,HAML,  6.37,  39.83
Massawa        ,--,ET ,HAMS, 15.62,  39.45
Neghelli       ,--,ET ,HANG,  5.28,  39.75
Assab          ,--,ET ,HASB, 13.07,  42.72
Assosa / Asosa ,--,ET ,HASO, 10.03,  34.53
Tessenei / Tese,--,ET ,HATS, 15.12,  36.68
Bujumbura      ,--,BI ,HBBA, -3.32,  29.32
Mogadiscio     ,--,SI ,HCMM,  2.03,  45.35
Belet Uen      ,--,SI ,HCMN,  4.70,  45.22
Djibouti\Amboul,--,DJ ,HDAM, 11.55,  43.17
El Arish       ,--,EG ,HEAR, 31.08,  33.82
Asyut          ,--,EG ,HEAT, 27.05,  31.02
Alexandria/Nouz,--,EG ,HEAX, 31.20,  29.95
Cairo Intl Airp,--,EG ,HECA, 30.13,  31.40
Hurguada       ,--,EG ,HEGN, 27.15,  33.72
Luxor (CIV/MIL),--,EG ,HELX, 25.67,  32.70
Mersa Matruh (M,--,EG ,HEMM, 31.33,  27.22
Port Said      ,--,EG ,HEPS, 31.27,  32.30
Sharm El Sheikh,--,EG ,HESH, 27.97,  34.38
Aswan (CIV/MIL),--,EG ,HESN, 23.97,  32.78
El Tor         ,--,EG ,HETR, 28.23,  32.62
Djibouti       ,--,DJ ,HFFF, 11.55,  43.15
Asmara/Yohannes,--,ET ,HHAS, 15.28,  38.92
Eldoret        ,--,KN ,HKEL,  0.53,  35.28
Embu           ,--,KN ,HKEM, -0.50,  37.45
Garissa        ,--,KN ,HKGA, -0.47,  39.63
Isiolo         ,--,KN ,HKIS,  0.35,  37.58
Nairobi/Jomo Ke,--,KN ,HKJK, -1.32,  36.92
Kakamega       ,--,KN ,HKKG,  0.28,  34.78
Kisumu         ,--,KN ,HKKI, -0.10,  34.75
Kericho        ,--,KN ,HKKR, -0.37,  35.35
Kisii          ,--,KN ,HKKS, -0.67,  34.78
Kitale         ,--,KN ,HKKT,  1.02,  35.00
Lodwar         ,--,KN ,HKLO,  3.12,  35.62
Lamu/Manda Isla,--,KN ,HKLU, -2.27,  40.83
Mandera        ,--,KN ,HKMA,  3.93,  41.87
MARSabit       ,--,KN ,HKMB,  2.30,  37.90
Meru           ,--,KN ,HKME,  0.08,  37.65
Malindi        ,--,KN ,HKML, -3.23,  40.10
Mombasa/Moi Int,--,KN ,HKMO, -4.03,  39.62
Makindu        ,--,KN ,HKMU, -2.28,  37.83
Moyale Lower (O,--,KN ,HKMY,  3.53,  39.05
Nairobi/Dagoret,--,KN ,HKNC, -1.30,  36.75
Nyeri          ,--,KN ,HKNI, -0.50,  36.97
Nakuru         ,--,KN ,HKNK, -0.27,  36.10
Narok          ,--,KN ,HKNO, -1.13,  35.83
Nairobi/Wilson ,--,KN ,HKNW, -1.32,  36.82
Nanyuki        ,--,KN ,HKNY, -0.07,  37.03
Voi            ,--,KN ,HKVO, -3.40,  38.57
Wajir          ,--,KN ,HKWJ,  1.75,  40.07
Ghat           ,--,LY ,HLGT, 25.13,  10.15
Kufra          ,--,LY ,HLKF, 24.22,  23.30
Benina/Benghazi,--,LY ,HLLB, 32.08,  20.27
Sebha          ,--,LY ,HLLS, 27.02,  14.45
Tripoli Intl Ar,--,LY ,HLLT, 32.67,  13.15
Ghadames       ,--,LY ,HLTD, 30.13,   9.50
Gisenyi        ,--,RW ,HRYG, -1.67,  29.25
Kigali         ,--,RW ,HRYR, -1.97,  30.12
Atbara         ,--,SU ,HSAT, 17.70,  33.97
Dongola        ,--,SU ,HSDN, 19.17,  30.48
Damazine       ,--,SU ,HSDZ, 11.78,  34.38
El Fasher      ,--,SU ,HSFS, 13.62,  25.33
Gedaref        ,--,SU ,HSGF, 14.03,  35.40
Geneina        ,--,SU ,HSGN, 13.48,  22.45
Kassala        ,--,SU ,HSKA, 15.47,  36.40
Kosti          ,--,SU ,HSKI, 13.17,  32.67
Kadugli        ,--,SU ,HSLI, 11.00,  29.72
Nyala          ,--,SU ,HSNL, 12.05,  24.88
Sennar         ,--,SU ,HSNR, 13.55,  33.62
El Obeid       ,--,SU ,HSOB, 13.17,  30.23
Port Sudan Inte,--,SU ,HSPN, 19.43,  37.23
Renk           ,--,SU ,HSRN, 11.75,  32.78
Juba           ,--,SU ,HSSJ,  4.87,  31.60
Malakal        ,--,SU ,HSSM,  9.55,  31.65
Port Sudan     ,--,SU ,HSSP, 19.58,  37.22
Khartoum (CIV/M,--,SU ,HSSS, 15.60,  32.55
Wadi Halfa     ,--,SU ,HSSW, 21.82,  31.48
Arusha         ,--,TN ,HTAR, -3.33,  36.62
Bukoba         ,--,TN ,HTBU, -1.33,  31.82
Dar Es Salaam A,--,TN ,HTDA, -6.87,  39.20
Dodoma         ,--,TN ,HTDO, -6.17,  35.77
Iringa         ,--,TN ,HTIR, -7.67,  35.75
Kigoma         ,--,TN ,HTKA, -4.88,  29.63
Kilwa Masoko   ,--,TN ,HTKI, -8.93,  39.52
Kilimanjaro Air,--,TN ,HTKJ, -3.42,  37.07
Mbeya          ,--,TN ,HTMB, -8.93,  33.47
Morogoro (MET) ,--,TN ,HTMG, -6.83,  37.65
Mombo          ,--,TN ,HTMO, -4.88,  38.28
Moshi          ,--,TN ,HTMS, -3.35,  37.33
Mtwara         ,--,TN ,HTMT,-10.27,  40.18
Musoma         ,--,TN ,HTMU, -1.50,  33.80
Mwanza         ,--,TN ,HTMW, -2.47,  32.92
Nachingwea     ,--,TN ,HTNA,-10.35,  38.75
Pemba/Karume Ar,--,TN ,HTPE, -5.25,  39.82
Same           ,--,TN ,HTSE, -4.08,  37.72
Songea         ,--,TN ,HTSO,-10.68,  35.58
Shinyanga      ,--,TN ,HTSY, -3.50,  33.00
Tabora Airport ,--,TN ,HTTB, -5.08,  32.83
Tanga          ,--,TN ,HTTG, -5.08,  39.07
Zanzibar/Kisaun,--,TN ,HTZA, -6.22,  39.22
Arua           ,--,UG ,HUAR,  3.05,  30.92
Entebbe Intl Ar,--,UG ,HUEN,  0.05,  32.45
Fort Portal    ,--,UG ,HUFP,  0.67,  30.28
Gulu (MIL/CIV) ,--,UG ,HUGU,  2.75,  32.33
Jinja          ,--,UG ,HUJI,  0.45,  33.18
Kabale         ,--,UG ,HUKB, -1.25,  29.98
Kasese         ,--,UG ,HUKS,  0.18,  30.10
Lira           ,--,UG ,HULI,  2.25,  32.90
Mbarara        ,--,UG ,HUMA, -0.62,  30.65
Masindi        ,--,UG ,HUMI,  1.68,  31.72
Moroto         ,--,UG ,HUMO,  2.53,  34.65
Soroti         ,--,UG ,HUSO,  1.72,  33.62
Tororo         ,--,UG ,HUTO,  0.68,  34.17
BUOY           ,--,US ,K---, 35.90, -72.90
BUOY           ,--,US ,K---, 38.50, -70.70
BUOY           ,--,US ,K---, 40.80,-137.60
BUOY           ,--,US ,K---, 42.50,-130.30
BUOY           ,--,US ,K---, 46.10,-131.10
Guardian Base  ,--,-- ,KQKP, 44.30,  18.33
Rajilovak      ,--,-- ,KQUA, 43.87,  18.30
Camp Dobol     ,--,-- ,KQUB, 44.70,  19.50
Camp Colt      ,--,-- ,KQUE, 45.02,  18.52
Bahrain (NPMOF),--,BN ,KQNB, 26.27,  50.60
Reserved For De,--,DL ,KQAA, 53.27,   8.68
Souda Bay Crete,--,GR ,KQNC, 35.53,  24.15
Usareur Fwd Tas,--,HU ,KQKB, 46.42,  17.92
Usareur Fwd Kap,--,HU ,KQKH, 46.37,  17.82
Keflavik Nlmod ,--,IL ,KQNT, 63.98, -22.60
Naples (NEMOD) ,--,IY ,KQNN, 40.88,  14.28
Sigonella (NEMO,--,IY ,KQNS, 37.40,  14.92
Atsugi (NPMOD) ,--,JP ,KQNA, 35.45, 139.45
Misawa USAF    ,--,JP ,KQSM, 40.68, 141.40
Camp Stanton   ,--,KO ,KQFM, 37.78, 126.25
Camp Doah      ,--,KW ,KQHL, 29.37,  47.80
Al Jaber       ,--,KW ,KQIZ, 28.93,  47.78
Reserved For De,--,RO ,KQYB, 45.07,  27.25
Al Kharji      ,--,SD ,KQUZ, 24.13,  47.93
Moron AB       ,--,SP ,KQQQ, 37.17,  -5.62
Adana/Incirlik ,--,TU ,KQDG, 37.00,  35.43
Barin, Barin Fi,AL,US ,KNBJ, 30.38, -87.62
Mobile Downtown,AL,US ,KBFM, 30.63, -88.07
Mobile/Bates Fi,AL,US ,KMOB, 30.68, -88.25
Ozark/Cairns AA,AL,US ,KOZR, 31.28, -85.72
Enterprise-Ente,AL,US ,KEDN, 31.30, -85.90
Dothan Municipa,AL,US ,KDHN, 31.32, -85.45
Andalusia/Opp A,AL,US ,K79J, 31.32, -86.40
Hanchey AHP / O,AL,US ,KHEY, 31.35, -85.67
Lowe AHP/Ft. Ru,AL,US ,KLOR, 31.35, -85.75
Evergreen-Middl,AL,US ,KGZH, 31.42, -87.04
Monroeville-Mon,AL,US ,KMVC, 31.46, -87.35
Greenville-Gree,AL,US ,KPRN, 31.85, -86.61
Troy Municipal ,AL,US ,KTOI, 31.87, -86.02
Eufaula-Weedon ,AL,US ,KEUF, 31.95, -85.13
Montgomery/Dann,AL,US ,KMGM, 32.30, -86.40
Selma-Craig Fie,AL,US ,KSEM, 32.34, -86.99
Maxwell AFB/Mon,AL,US ,KMXF, 32.38, -86.37
Auburn Univ. (A,AL,US ,KAUB, 32.60, -85.50
Auburn-Opelika ,AL,US ,KAUO, 32.62, -85.43
Centreville/Bib,AL,US ,KCKL, 32.90, -87.25
Alexander City-,AL,US ,KALX, 32.91, -85.96
Aliceville-Geor,AL,US ,KAIV, 33.11, -88.20
Sylacauga-Merke,AL,US ,KSCD, 33.17, -86.31
Birmingham Nexr,AL,US ,KBMX, 33.17, -86.75
Alabaster-Shelb,AL,US ,KEET, 33.18, -86.78
Tuscaloosa Muni,AL,US ,KTCL, 33.22, -87.62
Bessemer-Bessem,AL,US ,KEKY, 33.31, -86.93
Pell City-St Cl,AL,US ,KPLR, 33.56, -86.25
Talladega-Talla,AL,US ,KASN, 33.57, -86.05
Birmingham Muni,AL,US ,KBHM, 33.57, -86.75
Anniston/Calhou,AL,US ,KANB, 33.58, -85.85
Jasper-Walker C,AL,US ,KJFX, 33.90, -87.31
Gadsen Muni (AW,AL,US ,KGAD, 33.97, -86.08
Hamilton-Marion,AL,US ,KHAB, 34.12, -88.00
Huntsville/Madi,AL,US ,KHSV, 34.65, -86.77
Decatur-Pryor F,AL,US ,KDCU, 34.65, -86.95
Muscle Shoals R,AL,US ,KMSL, 34.75, -87.62
Crossett-Z M Ja,AR,US ,KCRT, 33.18, -91.88
El Dorado/Goodw,AR,US ,KELD, 33.22, -92.80
Magnolia-Magnol,AR,US ,KAGO, 33.23, -93.22
Texarkana Rgnl/,AR,US ,KTXK, 33.45, -93.98
Camden/Harrell ,AR,US ,KCDH, 33.62, -92.77
Monticello-Mont,AR,US ,KLLQ, 33.64, -91.75
De Queen-J Lynn,AR,US ,KDEQ, 34.05, -94.40
Pine Bluff/Grid,AR,US ,KPBF, 34.18, -91.93
Hot Springs    ,AR,US ,KHOT, 34.48, -93.10
Mena Intermtn M,AR,US ,KM39, 34.55, -94.22
Helena/West Hel,AR,US ,KHEE, 34.58, -90.68
Stuttgart (AWOS,AR,US ,KSGT, 34.60, -91.57
Little Rock/Ada,AR,US ,KLIT, 34.73, -92.23
North Little Ro,AR,US ,KLZK, 34.83, -92.25
Little Rock AFB,AR,US ,KLRF, 34.92, -92.15
Forrest City-Fo,AR,US ,KFCY, 34.94, -90.77
West Memphis-We,AR,US ,KAWM, 35.14, -90.23
Morrilton-Morri,AR,US ,KBDQ, 35.14, -92.71
Morrilton-Petit,AR,US ,KMPJ, 35.14, -92.91
Russellville-Ru,AR,US ,KRUE, 35.26, -93.09
Fort Smith Muni,AR,US ,KFSM, 35.33, -94.37
Heber Springs-H,AR,US ,KHBZ, 35.51, -92.01
Batesville (AWO,AR,US ,KBVX, 35.73, -91.65
Jonesboro Munic,AR,US ,KJBR, 35.83, -90.65
Manila-Manila M,AR,US ,KMXA, 35.89, -90.15
Blytheville-Bly,AR,US ,KHKA, 35.94, -89.83
Blytheville/Eak,AR,US ,KBYH, 35.97, -89.95
Fayetteville/Dr,AR,US ,KFYV, 36.00, -94.17
Paragould-Kirk ,AR,US ,KPGR, 36.06, -90.51
Walnut Ridge (A,AR,US ,KARG, 36.13, -90.92
Springdale Muni,AR,US ,KASG, 36.18, -94.12
Siloam Spring(A,AR,US ,KSLG, 36.18, -94.48
Ash Flat-Cherok,AR,US ,KCVK, 36.26, -91.56
Harrison/Boone ,AR,US ,KHRO, 36.27, -93.15
Fayetteville/Sp,AR,US ,KXNA, 36.28, -94.31
Flippin (AWOS) ,AR,US ,KFLP, 36.30, -92.47
Bentonville (AW,AR,US ,KVBT, 36.35, -94.22
Mountain Home-B,AR,US ,KBPK, 36.37, -92.47
Rogers (AWOS)  ,AR,US ,KROG, 36.37, -94.10
Fitiuta Village,AS,US ,KFAQ,-14.22,-169.42
Pago Pago-Pago ,AS,US ,KPPG,-14.33,-170.71
Douglas-Douglas,AZ,US ,KDGL, 31.34,-109.51
Nogales (AMOS) ,AZ,US ,K13A, 31.42,-110.85
Nogales-Nogales,AZ,US ,KOLS, 31.42,-110.85
Douglas Bisbee ,AZ,US ,KDUG, 31.47,-109.60
Fort Huachuca/L,AZ,US ,KFHU, 31.60,-110.35
Tucson Intl Air,AZ,US ,KTUS, 32.12,-110.93
Tucson-Ryan Fie,AZ,US ,KRYN, 32.14,-111.17
Tucson/Davis-Mo,AZ,US ,KDMA, 32.17,-110.88
Yuma Prvg Groun,AZ,US ,K1Y7, 32.50,-114.40
Marana-Pinal Ai,AZ,US ,KMZJ, 32.51,-111.33
Yuma Intl Airpo,AZ,US ,KYUM, 32.65,-114.60
Yuma (MCAS)    ,AZ,US ,KNYL, 32.65,-114.62
Safford (AMOS) ,AZ,US ,KE74, 32.82,-109.68
Safford (AMOS) ,AZ,US ,KSAD, 32.82,-109.68
Gila Bend (AAF),AZ,US ,KGBN, 32.88,-112.72
Clifton/Morenci,AZ,US ,KCFT, 32.95,-109.21
Casa Granda (AW,AZ,US ,KCGZ, 32.95,-111.77
Chandler-Chandl,AZ,US ,KCHD, 33.27,-111.81
Williams AFB/Ch,AZ,US ,KIWA, 33.32,-111.65
Goodyear Munici,AZ,US ,KGYR, 33.42,-112.38
Buckeye-Buckeye,AZ,US ,KBXK, 33.42,-112.69
Phoenix/Sky Har,AZ,US ,KPHX, 33.43,-112.02
Mesa/Falcon Fie,AZ,US ,KFFZ, 33.47,-111.73
Glendale-Glenda,AZ,US ,KGEU, 33.53,-112.30
Phoenix/Luke AF,AZ,US ,KLUF, 33.53,-112.38
Scottsdale Muni,AZ,US ,KSDL, 33.62,-111.92
Phoenix/Deer Va,AZ,US ,KDVT, 33.68,-112.08
Payson         ,AZ,US ,K0E4, 34.23,-111.33
Show Low Munici,AZ,US ,KSOW, 34.27,-110.00
Payson         ,AZ,US ,KPJB, 34.27,-111.35
Lake Havasu (AW,AZ,US ,KLHU, 34.47,-111.77
St. Johns Air P,AZ,US ,KSJN, 34.52,-109.38
Lake Havasu Cit,AZ,US ,KHII, 34.57,-114.36
Prescott/Love F,AZ,US ,KPRC, 34.65,-112.42
Sedona Airport ,AZ,US ,KSEZ, 34.85,-111.78
Winslow (AUT)  ,AZ,US ,KINW, 35.02,-110.73
Flagstaff (AMOS,AZ,US ,KFLG, 35.13,-111.67
Bullhead City  ,AZ,US ,KIFP, 35.17,-114.57
Kingman (AMOS) ,AZ,US ,KIGM, 35.27,-113.95
Grand Canyon Pa,AZ,US ,KGCN, 35.95,-112.15
Page Muni (AMOS,AZ,US ,KPGA, 36.93,-111.45
Colorado City-C,AZ,US ,KAZC, 36.96,-113.01
San Diego/Brown,CA,US ,KSDM, 32.57,-116.98
Imperial Beach ,CA,US ,KNRS, 32.57,-117.12
Campo (AWRS)   ,CA,US ,KCZZ, 32.62,-116.47
Calexico-Calexi,CA,US ,KCXL, 32.67,-115.51
North Island (N,CA,US ,KNZY, 32.70,-117.20
San Diego/Lindb,CA,US ,KSAN, 32.73,-117.17
El Centro (NAF),CA,US ,KNJK, 32.82,-115.67
San Diego/Montg,CA,US ,KMYF, 32.82,-117.13
Imperial       ,CA,US ,KIPL, 32.83,-115.58
San Diego/Gille,CA,US ,KSEE, 32.83,-116.97
Miramar (MCAS) ,CA,US ,KNKX, 32.87,-117.13
Brawley-Brawley,CA,US ,KBWC, 32.99,-115.52
San Clemente (N,CA,US ,KNUC, 33.02,-118.58
Calipatria-Clif,CA,US ,KCLR, 33.13,-115.52
Carlsbad/Paloma,CA,US ,KCRQ, 33.13,-117.28
Salton City-Sal,CA,US ,KSAS, 33.24,-115.95
San Nicholas Is,CA,US ,KNSI, 33.25,-119.47
San Clemente (N,CA,US ,KNFG, 33.30,-117.35
Avalon-Catalina,CA,US ,KAVX, 33.40,-118.42
San Clemente   ,CA,US ,KL10, 33.42,-117.62
Dana Point     ,CA,US ,K9L0, 33.45,-117.68
El Capitan Beac,CA,US ,KL98, 33.45,-120.03
Blythe Airport ,CA,US ,KBLH, 33.62,-114.72
Thermal Airport,CA,US ,KTRM, 33.63,-116.17
Huntington Beac,CA,US ,K6L9, 33.65,-118.00
El Toro (MCAS) ,CA,US ,KNZJ, 33.67,-117.73
Santa Ana/Jon-W,CA,US ,KSNA, 33.68,-117.87
Tustin (MCAS)  ,CA,US ,KNTK, 33.70,-117.83
Hemet-Hemet-Rya,CA,US ,KHMT, 33.73,-117.02
Palm Springs-Be,CA,US ,KUDD, 33.75,-116.27
Los Alamitos Aa,CA,US ,KSLI, 33.78,-118.05
Torrance Munici,CA,US ,KTOA, 33.80,-118.33
Long Beach Airp,CA,US ,KLGB, 33.82,-118.15
Palm Springs Rg,CA,US ,KPSP, 33.83,-116.50
Fullerton Munic,CA,US ,KFUL, 33.87,-117.98
Riverside/March,CA,US ,KRIV, 33.88,-117.27
Compton-Compton,CA,US ,KCPM, 33.89,-118.24
Corona-Corona M,CA,US ,KAJO, 33.90,-117.60
Banning-Banning,CA,US ,KBNG, 33.92,-116.85
Hawthorne Munic,CA,US ,KHHR, 33.92,-118.33
Beaumont       ,CA,US ,KBUO, 33.93,-116.97
Los Angeles Int,CA,US ,KLAX, 33.93,-118.40
Riverside Munic,CA,US ,KRAL, 33.95,-117.45
Chino Airport  ,CA,US ,KCNO, 33.97,-117.63
Riverside/Rubid,CA,US ,KRIR, 33.99,-117.41
Santa Monica Mu,CA,US ,KSMO, 34.02,-118.45
Santa Cruz Isla,CA,US ,KSZN, 34.02,-119.75
Ontario Intl Ar,CA,US ,KONT, 34.05,-117.60
El Monte       ,CA,US ,KEMT, 34.08,-118.03
San Bernardino-,CA,US ,KSBD, 34.10,-117.23
La Verne/Bracke,CA,US ,KPOC, 34.10,-117.78
Upland-Cable   ,CA,US ,KCCB, 34.11,-117.69
Pt Mugu (NAWS) ,CA,US ,KNTD, 34.12,-119.12
Twentynine Palm,CA,US ,KTNP, 34.13,-115.95
Burbank/Glendal,CA,US ,KBUR, 34.20,-118.35
Oxnard         ,CA,US ,KOXR, 34.20,-119.20
Van Nuys Airpor,CA,US ,KVNY, 34.22,-118.48
Camarillo (AWOS,CA,US ,KCMA, 34.22,-119.08
Mount Wilson   ,CA,US ,KMWS, 34.23,-118.07
Los Angeles-Whi,CA,US ,KWHP, 34.26,-118.41
Twentynine Palm,CA,US ,KNXP, 34.30,-116.17
Santa Paula-San,CA,US ,KSZP, 34.35,-119.06
Los Angeles Nex,CA,US ,KVTX, 34.42,-119.18
Santa Barbara M,CA,US ,KSBA, 34.43,-119.83
Apple Valley-Ap,CA,US ,KAPV, 34.58,-117.19
Victorville-Sou,CA,US ,KVCV, 34.59,-117.38
Santa Ynez-Sant,CA,US ,KIZA, 34.61,-120.08
Palmdale Produc,CA,US ,KPMD, 34.63,-118.08
Lompoc (AWOS)  ,CA,US ,KLPC, 34.67,-120.47
Vandenberg Rang,CA,US ,KXVW, 34.72,-120.57
Lancaster/Fox F,CA,US ,KWJF, 34.73,-118.22
Vandenberg AFB ,CA,US ,KVBG, 34.73,-120.58
Sandburg (AUT) ,CA,US ,KSDB, 34.75,-118.72
Needles Airport,CA,US ,KEED, 34.77,-114.62
Barstow-Daggett,CA,US ,KDAG, 34.85,-116.78
Edwards AFB    ,CA,US ,KEDW, 34.90,-117.88
Santa Maria Pub,CA,US ,KSMX, 34.90,-120.45
Mojave         ,CA,US ,KMHV, 35.07,-118.15
Tehachapi-Tehac,CA,US ,KTSP, 35.13,-118.43
San Luis Obispo,CA,US ,KSBP, 35.23,-120.63
Bicycle Lake (A,CA,US ,KBYS, 35.28,-116.62
Camp San Luis(A,CA,US ,KCSL, 35.33,-120.73
Bakersfield/Mea,CA,US ,KBFL, 35.43,-119.05
Shafter-Shafter,CA,US ,KMIT, 35.51,-119.19
Inyokern       ,CA,US ,KIYK, 35.67,-117.83
Paso Robles Mun,CA,US ,KPRB, 35.67,-120.63
Pt Piedras (CG/,CA,US ,K87Q, 35.67,-121.28
China Lake (NAF,CA,US ,KNID, 35.68,-117.68
Delano-Delano M,CA,US ,KDLO, 35.75,-119.24
Hunter Ligget/T,CA,US ,KHGT, 36.00,-121.23
Porterville (AW,CA,US ,KPTV, 36.03,-119.07
Corcoran-Corcor,CA,US ,KCRO, 36.10,-119.59
Tulare-Mefford ,CA,US ,KTLR, 36.16,-119.33
Coalinga-Coalin,CA,US ,KCLG, 36.16,-120.36
King City-Mesa ,CA,US ,KKIC, 36.23,-121.12
Point Sur      ,CA,US ,KNNZ, 36.30,-121.88
Visalia Muni (A,CA,US ,KVIS, 36.32,-119.40
Hanford        ,CA,US ,KO18, 36.32,-119.62
Superior Vlly G,CA,US ,K4SU, 36.33,-117.10
Lemoore (NAS)  ,CA,US ,KNLC, 36.33,-119.95
Monterey Penins,CA,US ,KMRY, 36.58,-121.85
Montery (FNMOC),CA,US ,KQNM, 36.58,-121.85
Salinas Municip,CA,US ,KSNS, 36.67,-121.60
Fort Ord/Fritzs,CA,US ,KOAR, 36.68,-121.77
Fresno-Chandler,CA,US ,KFCH, 36.73,-119.82
Fresno Air Term,CA,US ,KFAT, 36.77,-119.72
Watsonville-Wat,CA,US ,KWVI, 36.94,-121.79
Madera-Madera M,CA,US ,KMAE, 36.99,-120.11
Los Banos-Los B,CA,US ,KLSN, 37.06,-120.87
Monterey Nexrad,CA,US ,KMUX, 37.17,-121.90
Merced/Macready,CA,US ,KMCE, 37.28,-120.52
San Jose/Reid/H,CA,US ,KRHV, 37.33,-121.82
Bishop Airport ,CA,US ,KBIH, 37.37,-118.37
San Jose Intl A,CA,US ,KSJC, 37.37,-121.93
Castle AFB/Merc,CA,US ,KMER, 37.38,-120.57
Crows Landing N,CA,US ,KNRC, 37.40,-121.10
Moffett Fed. Ai,CA,US ,KNUQ, 37.42,-122.05
